date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:41:11	166/166	---MCZ	200	added ('OK')	text/plain	date:Tue,%2017%20Oct%202017%2020:52:03%20GMT	https://git-scm.com/robots.txt		(from )
17:41:30	9405/9405	---MCZ	200	added ('OK')	text/html	etag:W/%22e2aa26c639330c02dfe845a41abaa08e%22	https://git-scm.com/docs/	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/index.html	(from )
17:41:30	81026/81026	---M-Z	200	added ('OK')	text/css	date:Sun,%2008%20Oct%202017%2013:30:01%20GMT	https://git-scm.com/assets/git-scm-e7baad50e93810401dcff271ffd82512.css	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/assets/git-scm-e7baad50e93810401dcff271ffd82512.css	(from https://git-scm.com/docs/)
17:41:31	8588/8588	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2008%20Oct%202017%2013:30:01%20GMT	https://git-scm.com/assets/modernizr-0a2ce4076d64283b11c658f7ef3100c6.js	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/assets/modernizr-0a2ce4076d64283b11c658f7ef3100c6.js	(from https://git-scm.com/docs/)
17:41:31	363/363	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2008%20Oct%202017%2013:30:01%20GMT	https://git-scm.com/assets/modernizr-tests-73fae1efb92f6d477f2f589e95775709.js	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/assets/modernizr-tests-73fae1efb92f6d477f2f589e95775709.js	(from https://git-scm.com/docs/)
17:41:32	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Thu,%2019%20Oct%202017%2009:41:35%20GMT	https://use.typekit.com/jsq2fql.js	D:/workspace/WebsiteCopy/GitDocs2/use.typekit.com/jsq2fql.3.delayed	(from https://git-scm.com/docs/)
17:41:32	3783/3783	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Oct%202017%2020:52:03%20GMT	https://git-scm.com/images/logo@2x.png	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/images/logo@2x.png	(from https://git-scm.com/docs/)
17:41:34	146695/146695	---MCZ	200	added ('OK')	text/html	etag:W/%2289a6e4e400eb7f3610ffca2fe313c190%22	https://git-scm.com/docs/git	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git.html	(from https://git-scm.com/docs/)
17:41:34	22242/22242	---MCZ	200	added ('OK')	text/html	etag:W/%22d7223b58bdc14ff17c2e6eb032cce9b1%22	https://git-scm.com/docs/git-help	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-help.html	(from https://git-scm.com/docs/)
17:41:35	284396/284396	---MCZ	200	added ('OK')	text/html	etag:W/%2269df826d449a57c58c60298919d7e660%22	https://git-scm.com/docs/git-config	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-config.html	(from https://git-scm.com/docs/)
17:41:35	22272/22272	---MCZ	200	added ('OK')	text/html	etag:W/%22c0bb4725ed33fad827a8664ee8595afe%22	https://git-scm.com/docs/git-init	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-init.html	(from https://git-scm.com/docs/)
17:41:35	39105/39105	---MCZ	200	added ('OK')	text/html	etag:W/%22527dd0aaac34d10c22fc19e8c089117c%22	https://git-scm.com/docs/git-clone	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-clone.html	(from https://git-scm.com/docs/)
17:41:35	37183/37183	---MCZ	200	added ('OK')	text/html	etag:W/%22bb4f61f4e2d482f67fdbe575a17a4f5b%22	https://git-scm.com/docs/git-add	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-add.html	(from https://git-scm.com/docs/)
17:41:36	36318/36318	---MCZ	200	added ('OK')	text/html	etag:W/%22464304d8b1c57c8eb43db32285067c5a%22	https://git-scm.com/docs/git-status	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-status.html	(from https://git-scm.com/docs/)
17:41:36	75727/75727	---MCZ	200	added ('OK')	text/html	etag:W/%22aab497db34fbd57f99e01d622dcc535c%22	https://git-scm.com/docs/git-diff	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-diff.html	(from https://git-scm.com/docs/)
17:41:36	53851/53851	---MCZ	200	added ('OK')	text/html	etag:W/%2275d4479405de2b9234c8273964286c01%22	https://git-scm.com/docs/git-commit	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-commit.html	(from https://git-scm.com/docs/)
17:41:36	36948/36948	---MCZ	200	added ('OK')	text/html	etag:W/%22074456c4705d7a1e2c8e916d7f6e872a%22	https://git-scm.com/docs/git-reset	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-reset.html	(from https://git-scm.com/docs/)
17:41:37	22175/22175	---MCZ	200	added ('OK')	text/html	etag:W/%22fe2597273601d9fb421f7cfc7e6fd581%22	https://git-scm.com/docs/git-rm	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-rm.html	(from https://git-scm.com/docs/)
17:41:37	14658/14658	---MCZ	200	added ('OK')	text/html	etag:W/%226179ca08b483445bbc824429fea11348%22	https://git-scm.com/docs/git-mv	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-mv.html	(from https://git-scm.com/docs/)
17:41:37	37055/37055	---MCZ	200	added ('OK')	text/html	etag:W/%2288ec02a3501f0b0370837d4661f30ced%22	https://git-scm.com/docs/git-branch	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-branch.html	(from https://git-scm.com/docs/)
17:41:37	43523/43523	---MCZ	200	added ('OK')	text/html	etag:W/%222c797f76ab204a559de305bc159d834e%22	https://git-scm.com/docs/git-checkout	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-checkout.html	(from https://git-scm.com/docs/)
17:41:37	57990/57990	---MCZ	200	added ('OK')	text/html	etag:W/%22fdff3dc9a25f6fd70a7bc62324bbd228%22	https://git-scm.com/docs/git-merge	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-merge.html	(from https://git-scm.com/docs/)
17:41:38	17525/17525	---MCZ	200	added ('OK')	text/html	etag:W/%220ffe7d0c83387408ca598e7474f597bc%22	https://git-scm.com/docs/git-mergetool	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-mergetool.html	(from https://git-scm.com/docs/)
17:41:38	30210/30210	---MCZ	200	added ('OK')	text/html	etag:W/%22299f147be07cc948e9db51695796f3f5%22	https://git-scm.com/docs/git-stash	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-stash.html	(from https://git-scm.com/docs/)
17:41:39	142141/142141	---MCZ	200	added ('OK')	text/html	etag:W/%22cd5a6d5444df8d13631c214f210393e2%22	https://git-scm.com/docs/git-log	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-log.html	(from https://git-scm.com/docs/)
17:41:39	43656/43656	---MCZ	200	added ('OK')	text/html	etag:W/%22ffce1eb71e0714c58cad4e26c26bfa4c%22	https://git-scm.com/docs/git-tag	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-tag.html	(from https://git-scm.com/docs/)
17:41:40	49775/49775	---MCZ	200	added ('OK')	text/html	etag:W/%22a8bcacb1dc89553eb6a51b4ba9517713%22	https://git-scm.com/docs/git-fetch	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-fetch.html	(from https://git-scm.com/docs/)
17:41:40	64582/64582	---MCZ	200	added ('OK')	text/html	etag:W/%2238ff59bf4d48e635fb4b26462aded58a%22	https://git-scm.com/docs/git-pull	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-pull.html	(from https://git-scm.com/docs/)
17:41:41	71271/71271	---MCZ	200	added ('OK')	text/html	etag:W/%2223ba84d9f7b52bd953077c9c8611a990%22	https://git-scm.com/docs/git-push	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-push.html	(from https://git-scm.com/docs/)
17:41:41	26836/26836	---MCZ	200	added ('OK')	text/html	etag:W/%224e2914a8cca6e02b711d0693b538a2fb%22	https://git-scm.com/docs/git-remote	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-remote.html	(from https://git-scm.com/docs/)
17:41:41	45712/45712	---MCZ	200	added ('OK')	text/html	etag:W/%2246001e575bcd5fd726894bfc8096d191%22	https://git-scm.com/docs/git-submodule	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-submodule.html	(from https://git-scm.com/docs/)
17:41:41	83132/83132	---MCZ	200	added ('OK')	text/html	etag:W/%2292f6beec6d90b63183873bb3f7e8f729%22	https://git-scm.com/docs/git-show	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-show.html	(from https://git-scm.com/docs/)
17:41:41	20014/20014	---MCZ	200	added ('OK')	text/html	etag:W/%228ccb5a784fe632f5c3684cc3faa3d32a%22	https://git-scm.com/docs/git-shortlog	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-shortlog.html	(from https://git-scm.com/docs/)
17:41:42	23742/23742	---MCZ	200	added ('OK')	text/html	etag:W/%229f1a2aa855e992a3aa966c0ccb55349c%22	https://git-scm.com/docs/git-describe	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-describe.html	(from https://git-scm.com/docs/)
17:41:42	29585/29585	---MCZ	200	added ('OK')	text/html	etag:W/%22904b416c4c8bb264f5edbf2cf6ae2748%22	https://git-scm.com/docs/git-apply	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-apply.html	(from https://git-scm.com/docs/)
17:41:42	29057/29057	---MCZ	200	added ('OK')	text/html	etag:W/%224a8a9a4a6445a77b3e4327d29b6d5834%22	https://git-scm.com/docs/git-cherry-pick	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-cherry-pick.html	(from https://git-scm.com/docs/)
17:41:43	71497/71497	---MCZ	200	added ('OK')	text/html	etag:W/%2218feb67f9583165754f86987c2136a03%22	https://git-scm.com/docs/git-rebase	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-rebase.html	(from https://git-scm.com/docs/)
17:41:43	20655/20655	---MCZ	200	added ('OK')	text/html	etag:W/%224399a5a96c8e0b8a84bfa418af1d0530%22	https://git-scm.com/docs/git-revert	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-revert.html	(from https://git-scm.com/docs/)
17:41:43	38474/38474	---MCZ	200	added ('OK')	text/html	etag:W/%22eee5148cddb4ec2e56884c9d47b048b6%22	https://git-scm.com/docs/git-bisect	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-bisect.html	(from https://git-scm.com/docs/)
17:41:44	38055/38055	---MCZ	200	added ('OK')	text/html	etag:W/%221604cd0edaa5d62214eac33b8b0a3e74%22	https://git-scm.com/docs/git-blame	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-blame.html	(from https://git-scm.com/docs/)
17:41:44	35287/35287	---MCZ	200	added ('OK')	text/html	etag:W/%22bbf6e9ab16db4a104bf12a78d433bb39%22	https://git-scm.com/docs/git-grep	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-grep.html	(from https://git-scm.com/docs/)
17:41:44	78846/78846	---MCZ	200	added ('OK')	text/html	etag:W/%22f97ca5a42defb0ba58ef3de2e9b524f2%22	https://git-scm.com/docs/gitattributes	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/gitattributes.html	(from https://git-scm.com/docs/)
17:41:45	34171/34171	---MCZ	200	added ('OK')	text/html	etag:W/%2283031b58afb7f58cfdb3e3880d1077f3%22	https://git-scm.com/docs/giteveryday	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/giteveryday.html	(from https://git-scm.com/docs/)
17:41:45	59195/59195	---MCZ	200	added ('OK')	text/html	etag:W/%2225acc14af4f18d45775e1751fc183847%22	https://git-scm.com/docs/gitglossary	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/gitglossary.html	(from https://git-scm.com/docs/)
17:41:45	23558/23558	---MCZ	200	added ('OK')	text/html	etag:W/%2233cec9ddc9f39447512dcaeb750f4383%22	https://git-scm.com/docs/gitignore	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/gitignore.html	(from https://git-scm.com/docs/)
17:41:46	20916/20916	---MCZ	200	added ('OK')	text/html	etag:W/%226a494d7741061fb796959358be643561%22	https://git-scm.com/docs/gitmodules	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/gitmodules.html	(from https://git-scm.com/docs/)
17:41:46	37000/37000	---MCZ	200	added ('OK')	text/html	etag:W/%22249cf0348dee8b57c1b575930f8d36f9%22	https://git-scm.com/docs/gitrevisions	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/gitrevisions.html	(from https://git-scm.com/docs/)
17:41:46	40471/40471	---MCZ	200	added ('OK')	text/html	etag:W/%22bd996adc1480e22d00a5ecb4e6942a89%22	https://git-scm.com/docs/gittutorial	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/gittutorial.html	(from https://git-scm.com/docs/)
17:41:47	34482/34482	---MCZ	200	added ('OK')	text/html	etag:W/%222b445c829d2af5c7b86bd0d78462dd7c%22	https://git-scm.com/docs/gitworkflows	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/gitworkflows.html	(from https://git-scm.com/docs/)
17:41:47	30134/30134	---MCZ	200	added ('OK')	text/html	etag:W/%224f0f515ad9a5d03d9aa96e845e1d9db7%22	https://git-scm.com/docs/git-am	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-am.html	(from https://git-scm.com/docs/)
17:41:48	77873/77873	---MCZ	200	added ('OK')	text/html	etag:W/%2248ceb0c5ab879da118536a41fb195c65%22	https://git-scm.com/docs/git-format-patch	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-format-patch.html	(from https://git-scm.com/docs/)
17:41:48	49205/49205	---MCZ	200	added ('OK')	text/html	etag:W/%2275cff73628434ccf6ce961f460cb0889%22	https://git-scm.com/docs/git-send-email	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-send-email.html	(from https://git-scm.com/docs/)
17:41:48	14744/14744	---MCZ	200	added ('OK')	text/html	etag:W/%22c77e38be3c89be47b73ea4aa787c01ed%22	https://git-scm.com/docs/git-request-pull	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-request-pull.html	(from https://git-scm.com/docs/)
17:41:48	87995/87995	---MCZ	200	added ('OK')	text/html	etag:W/%2281e568504fc776713232025bdab50e36%22	https://git-scm.com/docs/git-svn	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-svn.html	(from https://git-scm.com/docs/)
17:41:48	100192/100192	---MCZ	200	added ('OK')	text/html	etag:W/%22e518d8a9fc6778889e64b4646d1a7641%22	https://git-scm.com/docs/git-fast-import	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-fast-import.html	(from https://git-scm.com/docs/)
17:41:48	20553/20553	---MCZ	200	added ('OK')	text/html	etag:W/%22fd31ad370195eedf46cf7fcf2f2d4c9d%22	https://git-scm.com/docs/git-clean	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-clean.html	(from https://git-scm.com/docs/)
17:41:49	23528/23528	---MCZ	200	added ('OK')	text/html	etag:W/%222d8ecd93a124b38800daf4570d68e963%22	https://git-scm.com/docs/git-gc	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-gc.html	(from https://git-scm.com/docs/)
17:41:49	21780/21780	---MCZ	200	added ('OK')	text/html	etag:W/%223e08b00819fc76250f660ad80f36a8b3%22	https://git-scm.com/docs/git-fsck	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-fsck.html	(from https://git-scm.com/docs/)
17:41:49	18816/18816	---MCZ	200	added ('OK')	text/html	etag:W/%22e544df30949dc96c41423b7dc2c87752%22	https://git-scm.com/docs/git-reflog	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-reflog.html	(from https://git-scm.com/docs/)
17:41:49	39725/39725	---MCZ	200	added ('OK')	text/html	etag:W/%226f3444557e50d77dda9b75fd0091e6a3%22	https://git-scm.com/docs/git-filter-branch	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-filter-branch.html	(from https://git-scm.com/docs/)
17:41:50	16525/16525	---MCZ	200	added ('OK')	text/html	etag:W/%227a2df399ee8ac405885d50aa988fea2d%22	https://git-scm.com/docs/git-instaweb	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-instaweb.html	(from https://git-scm.com/docs/)
17:41:50	22908/22908	---MCZ	200	added ('OK')	text/html	etag:W/%22634b9dd1fae918af54f96b0ed3823866%22	https://git-scm.com/docs/git-archive	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-archive.html	(from https://git-scm.com/docs/)
17:41:50	20809/20809	---MCZ	200	added ('OK')	text/html	etag:W/%2233689802a6a1ddad97ef7c11a30308dd%22	https://git-scm.com/docs/git-bundle	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-bundle.html	(from https://git-scm.com/docs/)
17:41:51	31024/31024	---MCZ	200	added ('OK')	text/html	etag:W/%2217af3f84565502043d199a7634203dd2%22	https://git-scm.com/docs/git-daemon	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-daemon.html	(from https://git-scm.com/docs/)
17:41:51	11951/11951	---MCZ	200	added ('OK')	text/html	etag:W/%22ec20caa25af11e3e978df8de77d86376%22	https://git-scm.com/docs/git-update-server-info	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-update-server-info.html	(from https://git-scm.com/docs/)
17:41:51	30157/30157	---MCZ	200	added ('OK')	text/html	etag:W/%22484605436f8a12d9cf96f8887503d93e%22	https://git-scm.com/docs/git-cat-file	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-cat-file.html	(from https://git-scm.com/docs/)
17:41:52	20451/20451	---MCZ	200	added ('OK')	text/html	etag:W/%229830671a518eb4e8f72aadf26e3c47e8%22	https://git-scm.com/docs/git-check-ignore	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-check-ignore.html	(from https://git-scm.com/docs/)
17:41:52	25441/25441	---MCZ	200	added ('OK')	text/html	etag:W/%2260486fe758ca94d3566b5f62df8220a7%22	https://git-scm.com/docs/git-commit-tree	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-commit-tree.html	(from https://git-scm.com/docs/)
17:41:52	13505/13505	---MCZ	200	added ('OK')	text/html	etag:W/%22ac4cf41e82cd540964c2e7d19b1d4519%22	https://git-scm.com/docs/git-count-objects	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-count-objects.html	(from https://git-scm.com/docs/)
17:41:53	72431/72431	---MCZ	200	added ('OK')	text/html	etag:W/%22acb0287c7b2e24afb75d1d4cfb8290d6%22	https://git-scm.com/docs/git-diff-index	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-diff-index.html	(from https://git-scm.com/docs/)
17:41:53	35584/35584	---MCZ	200	added ('OK')	text/html	etag:W/%22756f22460613383d9dc311623d45b401%22	https://git-scm.com/docs/git-for-each-ref	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-for-each-ref.html	(from https://git-scm.com/docs/)
17:41:53	15209/15209	---MCZ	200	added ('OK')	text/html	etag:W/%223bebb52312b13574ad831b50e5bb4f83%22	https://git-scm.com/docs/git-hash-object	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-hash-object.html	(from https://git-scm.com/docs/)
17:41:53	29137/29137	---MCZ	200	added ('OK')	text/html	etag:W/%22e7210dbbd41273704c56eebba8372849%22	https://git-scm.com/docs/git-ls-files	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-ls-files.html	(from https://git-scm.com/docs/)
17:41:54	20288/20288	---MCZ	200	added ('OK')	text/html	etag:W/%226e8f38837f848da167da3e334b46d0e0%22	https://git-scm.com/docs/git-merge-base	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-merge-base.html	(from https://git-scm.com/docs/)
17:41:54	35402/35402	---MCZ	200	added ('OK')	text/html	etag:W/%2223d1c9e81a4084b9c17908a3f8087a69%22	https://git-scm.com/docs/git-read-tree	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-read-tree.html	(from https://git-scm.com/docs/)
17:41:55	86594/86594	---MCZ	200	added ('OK')	text/html	etag:W/%22e73efb95abff5643f7e89220ce1000db%22	https://git-scm.com/docs/git-rev-list	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-rev-list.html	(from https://git-scm.com/docs/)
17:41:55	65189/65189	---MCZ	200	added ('OK')	text/html	etag:W/%229d45607946a18d6c8854eb56408686dc%22	https://git-scm.com/docs/git-rev-parse	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-rev-parse.html	(from https://git-scm.com/docs/)
17:41:56	20717/20717	---MCZ	200	added ('OK')	text/html	etag:W/%228cf5ad7744edb2e43001fbe37f82f370%22	https://git-scm.com/docs/git-show-ref	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-show-ref.html	(from https://git-scm.com/docs/)
17:41:56	13852/13852	---MCZ	200	added ('OK')	text/html	etag:W/%22b32e2629b650b3997d0fdd7bdb54366c%22	https://git-scm.com/docs/git-symbolic-ref	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-symbolic-ref.html	(from https://git-scm.com/docs/)
17:41:56	44520/44520	---MCZ	200	added ('OK')	text/html	etag:W/%228edb92372b576373209a0202c5ac750d%22	https://git-scm.com/docs/git-update-index	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-update-index.html	(from https://git-scm.com/docs/)
17:41:56	19950/19950	---MCZ	200	added ('OK')	text/html	etag:W/%22b613aba89f5d7de38e742d6020336ca4%22	https://git-scm.com/docs/git-update-ref	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-update-ref.html	(from https://git-scm.com/docs/)
17:41:57	13616/13616	---MCZ	200	added ('OK')	text/html	etag:W/%229e21c338dab7668d2c27623c4a80ac7c%22	https://git-scm.com/docs/git-verify-pack	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-verify-pack.html	(from https://git-scm.com/docs/)
17:41:57	12077/12077	---MCZ	200	added ('OK')	text/html	etag:W/%226f0d066484b09fac55305ed1ed1b9a1f%22	https://git-scm.com/docs/git-write-tree	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/docs/git-write-tree.html	(from https://git-scm.com/docs/)
17:41:58	93008/93008	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2008%20Oct%202017%2013:30:01%20GMT	https://git-scm.com/assets/jquery-1.7.1.min-1e7a63d6feb237e04147914d7b3f8b05.js	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/assets/jquery-1.7.1.min-1e7a63d6feb237e04147914d7b3f8b05.js	(from https://git-scm.com/docs/)
17:41:58	200294/200294	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2008%20Oct%202017%2013:30:01%20GMT	https://git-scm.com/assets/jquery-ui-1.8.18.custom.min-01c113ee6bd3a021d2aceb47c8807458.js	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/assets/jquery-ui-1.8.18.custom.min-01c113ee6bd3a021d2aceb47c8807458.js	(from https://git-scm.com/docs/)
17:41:58	505/505	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2008%20Oct%202017%2013:30:01%20GMT	https://git-scm.com/assets/jquery.defaultvalue-a3344e839433713d41ec7304ecdd6138.js	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/assets/jquery.defaultvalue-a3344e839433713d41ec7304ecdd6138.js	(from https://git-scm.com/docs/)
17:41:59	8179/8179	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2008%20Oct%202017%2013:30:01%20GMT	https://git-scm.com/assets/session.min-bf0ddfe17e69417e50f0eb3b9c3e1214.js	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/assets/session.min-bf0ddfe17e69417e50f0eb3b9c3e1214.js	(from https://git-scm.com/docs/)
17:41:59	6789/6789	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2008%20Oct%202017%2013:30:01%20GMT	https://git-scm.com/assets/site-19b3bff50bab526421befb3d0b04eb62.js	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/assets/site-19b3bff50bab526421befb3d0b04eb62.js	(from https://git-scm.com/docs/)
17:41:59	1059/1059	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Oct%202017%2020:52:03%20GMT	https://git-scm.com/images/bg/body.jpg	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/images/bg/body.jpg	(from https://git-scm.com/assets/git-scm-e7baad50e93810401dcff271ffd82512.css)
17:42:00	350/350	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Oct%202017%2020:52:03%20GMT	https://git-scm.com/images/bg/isometric-grid.png	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/images/bg/isometric-grid.png	(from https://git-scm.com/assets/git-scm-e7baad50e93810401dcff271ffd82512.css)
17:42:00	357/357	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Oct%202017%2020:52:03%20GMT	https://git-scm.com/images/bg/isometric-grid@2x.png	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/images/bg/isometric-grid@2x.png	(from https://git-scm.com/assets/git-scm-e7baad50e93810401dcff271ffd82512.css)
17:42:00	884/884	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Oct%202017%2020:52:03%20GMT	https://git-scm.com/images/icons/download.png	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/images/icons/download.png	(from https://git-scm.com/assets/git-scm-e7baad50e93810401dcff271ffd82512.css)
17:42:00	377/377	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Oct%202017%2020:52:03%20GMT	https://git-scm.com/images/icons/code.png	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/images/icons/code.png	(from https://git-scm.com/assets/git-scm-e7baad50e93810401dcff271ffd82512.css)
17:42:00	659/659	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Oct%202017%2020:52:03%20GMT	https://git-scm.com/images/icons/code@2x.png	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/images/icons/code@2x.png	(from https://git-scm.com/assets/git-scm-e7baad50e93810401dcff271ffd82512.css)
17:42:01	766/766	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Oct%202017%2020:52:03%20GMT	https://git-scm.com/images/bg/search-header.jpg	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/images/bg/search-header.jpg	(from https://git-scm.com/assets/git-scm-e7baad50e93810401dcff271ffd82512.css)
17:42:01	13030/13030	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Oct%202017%2020:52:03%20GMT	https://git-scm.com/images/monitor-default.png	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/images/monitor-default.png	(from https://git-scm.com/assets/git-scm-e7baad50e93810401dcff271ffd82512.css)
17:42:01	38412/38412	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Oct%202017%2020:52:03%20GMT	https://git-scm.com/images/monitor-default@2x.png	D:/workspace/WebsiteCopy/GitDocs2/git-scm.com/images/monitor-default@2x.png	(from https://git-scm.com/assets/git-scm-e7baad50e93810401dcff271ffd82512.css)
